단어,up,down,total,prob_up,prob_down,polarity_score
지표/NNG;개선/NNG,34,41,74,1.0063453031200847e-05,1.6789193655977957e-05,0.5994006166947545
성장전략/NNG,41,45,85,1.2135340419977494e-05,1.842716376875629e-05,0.6585571481463285
변함없/VA,19,19,37,5.62369434096518e-06,7.780358035697102e-06,0.7228066260142628
fed/NNG;양적완화/NNG;축소/NNG,9,18,26,2.663855214141401e-06,7.370865507502517e-06,0.3614033130071314
대두/NNG,220,234,453,6.511646079012313e-05,9.582125159753271e-05,0.6795617851416146
불명확/NNG,7,18,24,2.0718873887766454e-06,7.370865507502517e-06,0.2810914656722134
원자재/NNG;수요/NNG;증가/NNG,8,12,19,2.367871301459023e-06,4.913910338335011e-06,0.4818710840095085
공개시장조작/NNG,36,70,105,1.0655420856565604e-05,2.86644769736209e-05,0.3717291219501923
신흥국/NNG;성장/NNG;둔화/NNG,17,40,56,5.031726515600424e-06,1.637970112778337e-05,0.3071928160560617
한계소비성향/NNG,7,12,18,2.0718873887766454e-06,4.913910338335011e-06,0.42163719850832
글로벌/NNG;금리/NNG;상승/NNG,17,36,52,5.031726515600424e-06,1.4741731015005034e-05,0.3413253511734019
억압/NNG,22,21,42,6.511646079012314e-06,8.59934309208627e-06,0.7572259891577993
가격/NNG;상승/NNG;둔화/NNG,11,15,25,3.255823039506157e-06,6.142387922918765e-06,0.5300581924104595
우축/NNG,112,134,245,3.3150198220426326e-05,5.4871998778074295e-05,0.6041368814447571
최저임금/NNG,192,310,501,5.682891123501655e-05,0.0001269426837403,0.4476737812733499
나타난다면/VV,8,16,23,2.367871301459023e-06,6.5518804511133485e-06,0.3614033130071314
손실/NNG;확대/NNG,15,19,33,4.439758690235668e-06,7.780358035697102e-06,0.5706368100112602
과연/MAG,66,77,142,1.953493823703694e-05,3.153092467098299e-05,0.6195485365836539
동지점/NNG,8,12,19,2.367871301459023e-06,4.913910338335011e-06,0.4818710840095085
상용직/NNG,9,9,17,2.663855214141401e-06,3.6854327537512585e-06,0.7228066260142629
한계점/NNG,24,38,61,7.103613904377069e-06,1.5560716071394204e-05,0.4565094480090081
bbb-등급/NNG,33,46,78,9.76746911851847e-06,1.883665629695088e-05,0.5185351882276233
행이/NNG,46,131,176,1.3615259983389385e-05,5.364352119349054e-05,0.2538099602798175
잔존만기/NNG,664,881,1544,0.000196533318021,0.0003607629173394,0.5447713957701141
금리/NNG;인하/NNG;가능성/NNG;높/VA,49,50,98,1.4503211721436517e-05,2.0474626409729213e-05,0.7083504934939777
계동/NNG,32,37,68,9.471485205836092e-06,1.515122354319962e-05,0.6251300549312543
마이너스/NNG,1059,1079,2137,0.0003134469635306,0.0004418424379219,0.7094089128351292
위험/NNG;제한적/VAX,10,12,21,2.9598391268237788e-06,4.913910338335011e-06,0.6023388550118858
고용/NNG;고용자수/NNG;증가/NNG,11,12,22,3.255823039506157e-06,4.913910338335011e-06,0.6625727405130744
입구/NNG,10,13,22,2.9598391268237788e-06,5.323402866529596e-06,0.5560050969340483
순발행/NNG,1644,1849,3492,0.0004865975524498,0.0007571516846317,0.6426685198309617
수요/NNG;진작/NNG,15,21,35,4.439758690235668e-06,8.59934309208627e-06,0.516290447153045
심도/NNG,26,29,54,7.695581729741824e-06,1.1875283317642944e-05,0.648033526771408
수면/NNG,25,39,63,7.399597817059448e-06,1.597020859958879e-05,0.4633375807783736
얽혀/VV,7,22,28,2.0718873887766454e-06,9.008835620280857e-06,0.2299839264590836
이칭/NNG,8,11,18,2.367871301459023e-06,4.504417810140428e-06,0.5256775461921911
세제개편/NNG,45,55,99,1.3319276070707004e-05,2.2522089050702138e-05,0.591387239466215
유량/NNG,9,12,20,2.663855214141401e-06,4.913910338335011e-06,0.5421049695106972
동태/NNG,10,17,26,2.9598391268237788e-06,6.961372979307933e-06,0.425180368243684
건대/NNG,8,13,20,2.367871301459023e-06,5.323402866529596e-06,0.4448040775472386
그랬/VV,24,40,63,7.103613904377069e-06,1.637970112778337e-05,0.4336839756085577
다방/NNG,1,20,20,2.959839126823779e-07,8.189850563891686e-06,0.0361403313007131
경제/NNG;성장/NNG;둔화/NNG,51,50,100,1.5095179546801272e-05,2.0474626409729213e-05,0.7372627585345481
환헤지ㅇ/NNG,31,81,111,9.175501293153715e-06,3.316889478376133e-05,0.276629696375829
존속/NNG,9,17,25,2.663855214141401e-06,6.961372979307933e-06,0.3826623314193156
금리/NNG;한계/NNG,11,13,23,3.255823039506157e-06,5.323402866529596e-06,0.6116056066274532
차치/NNG,8,15,22,2.367871301459023e-06,6.142387922918765e-06,0.3854968672076068
심리/NNG;개선/NNG,41,41,81,1.2135340419977494e-05,1.6789193655977957e-05,0.7228066260142628
민자/NNG,29,34,62,8.583533467788958e-06,1.3922745958615866e-05,0.6165115339533418
거시/NNG;금융안정/NNG,9,11,19,2.663855214141401e-06,4.504417810140428e-06,0.5913872394662151
채운/VV,12,12,23,3.5518069521885345e-06,4.913910338335011e-06,0.7228066260142629
심리/NNG;안정/NNG,19,19,37,5.62369434096518e-06,7.780358035697102e-06,0.7228066260142628
금리/NNG;인하/NNG;아니/VCN,9,10,18,2.663855214141401e-06,4.094925281945843e-06,0.6505259634128366
초입/NNG,17,20,36,5.031726515600424e-06,8.189850563891686e-06,0.6143856321121234
비고/NNG,68,66,133,2.012690606240169e-05,2.7026506860842565e-05,0.7447098571056041
국고채/NNG;하락/NNG,46,59,104,1.3615259983389385e-05,2.416005916348048e-05,0.563544149095866
물가/NNG;낮/VA,24,36,59,7.103613904377069e-06,1.4741731015005034e-05,0.4818710840095085
종금/NNG,581,624,1204,0.0001719666532684,0.0002555233375934,0.6729978360805876
완충/NNG,128,154,281,3.788594082334437e-05,6.306184934196598e-05,0.6007743385053613
챙긴/VV,9,13,21,2.663855214141401e-06,5.323402866529596e-06,0.5004045872406435
원엔/NNG;환율/NNG;하락/NNG,9,11,19,2.663855214141401e-06,4.504417810140428e-06,0.5913872394662151
녹인/NNG,11,12,22,3.255823039506157e-06,4.913910338335011e-06,0.6625727405130744
펼쳐야/VV,10,12,21,2.9598391268237788e-06,4.913910338335011e-06,0.6023388550118858
경제주체/NNG;불안/NNG,7,14,20,2.0718873887766454e-06,5.73289539472418e-06,0.3614033130071314
바벨/NNG,68,79,146,2.012690606240169e-05,3.234990972737216e-05,0.6221626654299983
취소/NNG,154,161,314,4.558152255308619e-05,6.592829703932807e-05,0.6913802509701645
학술/NNG,35,64,98,1.0359436943883226e-05,2.62075218044534e-05,0.39528487360155
마이너스수익률/NNG,21,20,40,6.215662166329935e-06,8.189850563891686e-06,0.758946957314976
도루/NNG,7,15,21,2.0718873887766454e-06,6.142387922918765e-06,0.337309758806656
발행희망금액/NNG,8,14,21,2.367871301459023e-06,5.73289539472418e-06,0.4130323577224359
단기자금시장/NNG,160,181,340,4.735742602918046e-05,7.411814760321976e-05,0.6389450837695141
가계/NNG;대출/NNG;확대/NNG,12,12,23,3.5518069521885345e-06,4.913910338335011e-06,0.7228066260142629
수그러들/VV,9,9,17,2.663855214141401e-06,3.6854327537512585e-06,0.7228066260142629
종합/NNG,2209,2091,4299,0.0006538284631153,0.0008562488764548,0.7635962873579658
사면/NNG,23,82,104,6.8076299916946914e-06,3.3578387311955914e-05,0.2027384438820493
수요/NNG;압력/NNG;완화/NNG,13,18,30,3.847790864870912e-06,7.370865507502517e-06,0.5220270076769676
높/VA;금리/NNG;인상/NNG,19,32,50,5.62369434096518e-06,1.3103760902226695e-05,0.4291664341959686
이평/NNG,25,28,52,7.399597817059448e-06,1.146579078944836e-05,0.6453630589413062
지주회사/NNG,107,151,257,3.1670278657014435e-05,6.183337175738223e-05,0.5121874767120935
자본비용/NNG,23,28,50,6.8076299916946914e-06,1.146579078944836e-05,0.5937340142260017
새롭/VA;매파/NNG,7,16,22,2.0718873887766454e-06,6.5518804511133485e-06,0.31622789888124
고용시장/NNG;회복/NNG,11,19,29,3.255823039506157e-06,7.780358035697102e-06,0.4184669940082575
금융경제/NNG,160,321,480,4.735742602918046e-05,0.0001314471015504,0.3602774459884176
트럼프케어/NNG,8,14,21,2.367871301459023e-06,5.73289539472418e-06,0.4130323577224359
국면/NNG,1105,1047,2151,0.000327062223514,0.0004287386770197,0.7628474897285201
결재/NNG,13,17,29,3.847790864870912e-06,6.961372979307933e-06,0.5527344787167892
물가/NNG;안정/NNG;목표/NNG;하단/NNG,6,13,18,1.7759034760942673e-06,5.323402866529596e-06,0.333603058160429
운송업/NNG,10,17,26,2.9598391268237788e-06,6.961372979307933e-06,0.425180368243684
투표/NNG,361,374,734,0.0001068501924783,0.0001531502055447,0.6976823315271361
물가/NNG;부진/NNG,12,21,32,3.5518069521885345e-06,8.59934309208627e-06,0.4130323577224359
생산가능인구/NNG,39,56,94,1.1543372594612738e-05,2.293158157889672e-05,0.5033831859742188
기상/NNG,45,57,101,1.3319276070707004e-05,2.3341074107091305e-05,0.5706368100112601
건전성/NNG,1157,1103,2259,0.0003424533869735,0.0004516702585986,0.7581933511319149
기대/NNG;주가/NNG;상승/NNG,15,17,31,4.439758690235668e-06,6.961372979307933e-06,0.637770552365526
글로벌가치사슬/NNG,7,14,20,2.0718873887766454e-06,5.73289539472418e-06,0.3614033130071314
허들/NNG,12,12,23,3.5518069521885345e-06,4.913910338335011e-06,0.7228066260142629
인플레이션/NNG;기대/NNG;낮/VV,10,25,34,2.9598391268237788e-06,1.0237313204864608e-05,0.2891226504057052
직간접적/NNG,28,27,54,8.287549555106581e-06,1.1056298261253776e-05,0.749577241792569
금하/NNG,7,15,21,2.0718873887766454e-06,6.142387922918765e-06,0.337309758806656
배려/NNG,28,38,65,8.287549555106581e-06,1.5560716071394204e-05,0.5325943560105095
행고/NNG,7,14,20,2.0718873887766454e-06,5.73289539472418e-06,0.3614033130071314
신이/NNG,5,13,17,1.4799195634118894e-06,5.323402866529596e-06,0.2780025484670241
경기/NNG;지표/NNG;개선/NNG,19,18,36,5.62369434096518e-06,7.370865507502517e-06,0.762962549681722
돌아보/VV,11,14,24,3.255823039506157e-06,5.73289539472418e-06,0.5679194918683494
요약/NNG,412,572,983,0.0001219453720251,0.0002342297261273,0.5206229544018817
상승국면/NNG;전환/NNG,17,16,32,5.031726515600424e-06,6.5518804511133485e-06,0.7679820401401543
위험/NNG;해소/NNG,14,18,31,4.143774777553291e-06,7.370865507502517e-06,0.5621829313444268
별순/NNG,6,16,21,1.7759034760942673e-06,6.5518804511133485e-06,0.2710524847553486
재정위기/NNG,486,473,958,0.0001438481815636,0.000193689965836,0.7426723472366421
재정정책/NNG;확대/NNG,7,16,22,2.0718873887766454e-06,6.5518804511133485e-06,0.31622789888124
주간사/NNG,30,52,81,8.879517380471337e-06,2.1293611466118384e-05,0.4170038227005362
추석/NNG,129,154,282,3.8181924736026745e-05,6.306184934196598e-05,0.6054678880249345
사회당/NNG,23,29,51,6.8076299916946914e-06,1.1875283317642944e-05,0.5732604275285533
여론/NNG,83,86,168,2.4566664752637364e-05,3.521635742473425e-05,0.6975924413858583
가업/NNG,10,12,21,2.9598391268237788e-06,4.913910338335011e-06,0.6023388550118858
저성장/NNG,232,352,583,6.866826774231167e-05,0.0001441413699244,0.4763952762366732
준이/NNG,8,19,26,2.367871301459023e-06,7.780358035697102e-06,0.3043396320060054
카드사태/NNG,22,27,48,6.511646079012314e-06,1.1056298261253776e-05,0.5889535471227327
소비자/NNG;물가/NNG;상승률/NNG;가격/NNG;하락/NNG,6,17,22,1.7759034760942673e-06,6.961372979307933e-06,0.2551082209462104
도표/NNG,247,935,1181,7.310802643254733e-05,0.0003828755138619,0.1909446381021635
경기/NNG;회복/NNG;모멘텀/NNG,14,15,28,4.143774777553291e-06,6.142387922918765e-06,0.6746195176133121
고유동성/NNG,83,92,174,2.4566664752637364e-05,3.767331259390176e-05,0.6520972821650415
사업지/NNG,18,17,34,5.327710428282802e-06,6.961372979307933e-06,0.7653246628386313
보여줌/VV,14,17,30,4.143774777553291e-06,6.961372979307933e-06,0.5952525155411577
시니어/NNG,45,53,97,1.3319276070707004e-05,2.1703103994312966e-05,0.6137037390687138
철학/NNG,15,22,36,4.439758690235668e-06,9.008835620280857e-06,0.4928226995551792
글로벌/NNG;경기/NNG;우려/NNG,11,17,27,3.255823039506157e-06,6.961372979307933e-06,0.4676984050680524
후유증/NNG,24,31,54,7.103613904377069e-06,1.2694268374032111e-05,0.5595922265916874
워크숍/NNG,10,12,21,2.9598391268237788e-06,4.913910338335011e-06,0.6023388550118858
수산물/NNG,19,22,40,5.62369434096518e-06,9.008835620280857e-06,0.624242086103227
인터내셔널/NNG,40,56,95,1.1839356507295117e-05,2.293158157889672e-05,0.516290447153045
아기/NNG,10,16,25,2.9598391268237788e-06,6.5518804511133485e-06,0.4517541412589143
리먼브라더스사태/NNG,56,63,118,1.6575099110213163e-05,2.579802927625881e-05,0.6424947786793448
노동조합/NNG,22,40,61,6.511646079012314e-06,1.637970112778337e-05,0.3975436443078446
수은법/NNG,7,13,19,2.0718873887766454e-06,5.323402866529596e-06,0.3892035678538338
감세/NNG,120,123,242,3.551806952188535e-05,5.036758096793387e-05,0.705177196111476
수업/NNG,18,22,39,5.327710428282802e-06,9.008835620280857e-06,0.5913872394662151
불구/NNG,2455,2392,4846,0.0007266405056352,0.0009795061274414,0.7418437570505918
생소/NNG,11,11,21,3.255823039506157e-06,4.504417810140428e-06,0.7228066260142628
하위등급/NNG,188,385,572,5.5644975584287045e-05,0.0001576546233549,0.3529549238718998
온전/NNG,7,16,22,2.0718873887766454e-06,6.5518804511133485e-06,0.31622789888124
리알/NNG,2,21,22,5.919678253647558e-07,8.59934309208627e-06,0.0688387262870726
비시/NNG,19,21,39,5.62369434096518e-06,8.59934309208627e-06,0.6539678997271903
기업개선작업/NNG,7,16,22,2.0718873887766454e-06,6.5518804511133485e-06,0.31622789888124
잠재/NNG;성장률/NNG;상회/NNG,11,16,26,3.255823039506157e-06,6.5518804511133485e-06,0.4969295553848057
일맥상통/NNG,13,13,25,3.847790864870912e-06,5.323402866529596e-06,0.7228066260142628
야구/NNG,14,15,28,4.143774777553291e-06,6.142387922918765e-06,0.6746195176133121
금수/NNG,9,9,17,2.663855214141401e-06,3.6854327537512585e-06,0.7228066260142629
작성자/NNG,441,518,958,0.0001305289054929,0.0002121171296047,0.6153623978229534
콜시장/NNG,43,56,98,1.2727308245342247e-05,2.293158157889672e-05,0.5550122306895233
비관/NNG,116,118,233,3.433413387115583e-05,4.832011832696095e-05,0.7105556662513093
유동성함정/NNG,18,45,62,5.327710428282802e-06,1.842716376875629e-05,0.2891226504057052
담보물/NNG,28,27,54,8.287549555106581e-06,1.1056298261253776e-05,0.749577241792569
신흥국/NNG;경기/NNG;둔화/NNG,5,13,17,1.4799195634118894e-06,5.323402866529596e-06,0.2780025484670241
불일치/NNG,59,60,118,1.7463050848260297e-05,2.456955169167506e-05,0.7107598489140252
패시브/NNG,33,35,67,9.76746911851847e-06,1.433223848681045e-05,0.6815033902420193
유로존/NNG;경기/NNG;회복/NNG,12,19,30,3.5518069521885345e-06,7.780358035697102e-06,0.4565094480090081
역축/NNG,55,71,125,1.6279115197530783e-05,2.907396950181549e-05,0.5599206257856966
도산/NNG,29,40,68,8.583533467788958e-06,1.637970112778337e-05,0.5240348038603406
전망/NNG;fed/NNG;금리/NNG;인하/NNG,9,12,20,2.663855214141401e-06,4.913910338335011e-06,0.5421049695106972
캠페인/NNG,33,43,75,9.76746911851847e-06,1.7608178712367125e-05,0.5547120618248994
위쪽/NNG,23,22,44,6.8076299916946914e-06,9.008835620280857e-06,0.7556614726512748
대공황/NNG,15,35,49,4.439758690235668e-06,1.433223848681045e-05,0.3097742682918269
장기물/NNG;비중/NNG;확대/NNG,7,12,18,2.0718873887766454e-06,4.913910338335011e-06,0.42163719850832
등급평가/NNG,15,20,34,4.439758690235668e-06,8.189850563891686e-06,0.5421049695106972
유사시/NNG,62,61,122,1.835100258630743e-05,2.497904421986964e-05,0.7346559149653165
환시장/NNG,9,12,20,2.663855214141401e-06,4.913910338335011e-06,0.5421049695106972
환산액/NNG,21,22,42,6.215662166329935e-06,9.008835620280857e-06,0.6899517793772508
임신/NNG,16,20,35,4.735742602918046e-06,8.189850563891686e-06,0.5782453008114103
무보증/NNG,1217,1510,2726,0.0003602124217344,0.0006183337175738,0.5825534197744092
판단/NNG,7214,7758,14971,0.0021352279460906,0.0031768430337335,0.672122583148607
과대/NNG,18,20,37,5.327710428282802e-06,8.189850563891686e-06,0.6505259634128366
완전/NNG,1249,1315,2563,0.0003696839069402,0.0005384826745758,0.686528879005182
dr/NNG,34,57,90,1.0063453031200847e-05,2.3341074107091305e-05,0.4311478120085076
벼랑/NNG,9,10,18,2.663855214141401e-06,4.094925281945843e-06,0.6505259634128366
대량생산/NNG,9,9,17,2.663855214141401e-06,3.6854327537512585e-06,0.7228066260142629
세계/NNG;경제/NNG;하방/NNG;위험/NNG,6,18,23,1.7759034760942673e-06,7.370865507502517e-06,0.2409355420047542
중기물/NNG,62,95,156,1.835100258630743e-05,3.890179017848551e-05,0.4717264296093084
헤지펀드/NNG,131,135,265,3.877389256139151e-05,5.528149130626888e-05,0.701390133391618
고용/NNG;지표/NNG;회복/NNG,8,10,17,2.367871301459023e-06,4.094925281945843e-06,0.5782453008114103
분할/NNG,96,119,214,2.841445561750828e-05,4.872961085515553e-05,0.5831045050199095
경주/NNG,12,17,28,3.5518069521885345e-06,6.961372979307933e-06,0.5102164418924209
담보력/NNG,10,12,21,2.9598391268237788e-06,4.913910338335011e-06,0.6023388550118858
빗금/NNG,1,19,19,2.959839126823779e-07,7.780358035697102e-06,0.0380424540007506
현재가치/NNG,13,18,30,3.847790864870912e-06,7.370865507502517e-06,0.5220270076769676
채권시장/NNG;모멘텀/NNG,10,16,25,2.9598391268237788e-06,6.5518804511133485e-06,0.4517541412589143
경기/NNG;회복/NNG;둔화/NNG,10,19,28,2.9598391268237788e-06,7.780358035697102e-06,0.3804245400075067
반작용/NNG,36,60,95,1.0655420856565604e-05,2.456955169167506e-05,0.4336839756085577
공익/NNG,20,22,41,5.9196782536475576e-06,9.008835620280857e-06,0.657096932740239
성장/NNG;약화/NNG,10,28,37,2.9598391268237788e-06,1.146579078944836e-05,0.2581452235765225
의견/NNG,2809,2713,5521,0.0008314188107247,0.0011109532289919,0.7483832703553499
부담금/NNG,75,86,160,2.2198793451178343e-05,3.521635742473425e-05,0.630354615710113
우월/NNG,24,33,56,7.103613904377069e-06,1.3513253430421284e-05,0.5256775461921911
나눔/VV,34,42,75,1.0063453031200847e-05,1.719868618417254e-05,0.5851291734401176
먹구름/NNG,30,45,74,8.879517380471337e-06,1.842716376875629e-05,0.4818710840095086
드레싱/NNG,19,20,38,5.62369434096518e-06,8.189850563891686e-06,0.6866662947135498
달라지/VA,89,85,173,2.6342568228731632e-05,3.480686489653967e-05,0.7568210554737576
불안/NNG;완화/NNG,28,35,62,8.287549555106581e-06,1.433223848681045e-05,0.5782453008114103
포워드/NNG,33,61,93,9.76746911851847e-06,2.497904421986964e-05,0.3910265353847652
이어서/VV,16,20,35,4.735742602918046e-06,8.189850563891686e-06,0.5782453008114103
글로벌/NNG;유동성/NNG;확대/NNG,12,25,36,3.5518069521885345e-06,1.0237313204864608e-05,0.3469471804868462
제조업/NNG;생산/NNG;증가/NNG,10,18,27,2.9598391268237788e-06,7.370865507502517e-06,0.4015592366745905
조립/NNG,18,20,37,5.327710428282802e-06,8.189850563891686e-06,0.6505259634128366
세계/NNG;경제/NNG;부진/NNG,8,13,20,2.367871301459023e-06,5.323402866529596e-06,0.4448040775472386
조달자금/NNG,27,26,52,7.991565642424203e-06,1.0646805733059192e-05,0.7506068808609653
aa-등급/NNG,97,123,219,2.8710439530190657e-05,5.036758096793387e-05,0.570018233523443
자료/NNG,30713,33694,64406,0.0090905539102138,0.0137974412449883,0.6588579540801346
산마/NNG,7,16,22,2.0718873887766454e-06,6.5518804511133485e-06,0.31622789888124
소비/NNG;투자/NNG;증가/NNG,8,10,17,2.367871301459023e-06,4.094925281945843e-06,0.5782453008114103
